0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.08155137003129836,0.032146401268427875,0.08296028171938248,0.04777337009377135,0.07099590771535384,0.12282878538749589,0.3010289620373656,0.29762013261876435,0.3018322449777349,0.31445910005572025,0.30383857238614437,0.29863552813282973,59.27411002445037,59.14490572502752,59.25337164497277,58.815056241598,59.14855800385404,59.343854352877514,80.3052167298754,79.51515317218625,80.3481345328005,79.02158044942603,80.43145328063741,80.10435724447716,0.00984378929244354,0.0011810564708301637,0.009633286196519904,0.0007869623727529602,0.01031098223269889,0.0057667534194438645,0.003447432907161676,0.0016355710739477162,0.0035145987985204254,0.004012608338317436,0.005073079830711951,0.0016568125853791576,0.20531321722574522,0.10283415437767322,0.20988269893237912,0.2709450142969073,0.2988628785685231,0.10002845804076023,0.27773825306548594,0.13785734805411548,0.28132251594094954,0.3133131901703735,0.4073982607522158,0.13385012776216074,0.0,7.58,0.34,12.099333333333334,0.0,1.56,0.0,0.6,0.04,6.46,0.0,0.18
0.17676012063285018,0.028992931283547928,0.17478219245303378,0.050208638221700255,0.17709688516481928,0.1244681939275199,0.2922959214309869,0.28871949409675574,0.2922063499772198,0.31246720592603855,0.2967512546614312,0.2894240659348183,59.6497811840124,59.66106055592038,59.6439476395134,59.33503244308744,59.61729483405386,59.63963947815578,79.91700670050496,79.62465415433711,79.917048386219,78.44900833778873,80.29847607199396,79.6844702247378,0.0034859079327079286,0.0008867555076335739,0.003481995847404834,0.0005297841432635155,0.006056535219259363,0.002231025817888453,0.0005786655408863376,0.00033263625781603185,0.0006236453187210368,0.002928873546675122,0.0010859495543113547,0.0005662993252623367,0.03466700558581791,0.020102626622175462,0.03732917299675052,0.1910496624753308,0.06502623558518607,0.033926426359350934,0.04642045512105871,0.027035823096390008,0.04991199088775613,0.2023316295376609,0.08731783501927164,0.045275662868730804,0.0,0.5,0.4,12.075439309056955,0.0,1.37,0.0,0.04,0.06,17.52,0.0,0.24
0.14243099925655417,0.03833701911874469,0.14229212265316352,0.05066870478831923,0.16192294556496337,0.10431161475260689,0.2880458052082137,0.28617879599488877,0.28825031398216666,0.310738915232254,0.290771776206139,0.2864837931561205,59.67768588338072,59.69476926040077,59.67778465342762,59.46339526161913,59.664293816535945,59.68456267196233,79.634819186494,79.46918988038055,79.63720650222196,78.26122562240361,79.85515564459409,79.5120285268871,0.002319875017171979,0.0005127762115370313,0.0023071649747529077,0.0005020860654043359,0.0034401395752945035,0.0014508055667258784,0.0006178003405198409,0.0003141625498601288,0.0006193986354964343,0.002780993116508669,0.000857062051094898,0.0004771667718690483,0.036897167024133815,0.018979855356961756,0.03688223540358256,0.17500485196047072,0.05116172442348958,0.028608083607038193,0.04923816884235485,0.025125403239462014,0.049025091360900476,0.1842553903634971,0.06798730053530527,0.03780920683839903,0.0,0.0,0.14,12.04,0.0,0.28,0.0,0.0,0.02,26.66,0.0,0.04
0.1301730698263839,0.04097556276099344,0.13037419520180882,0.05100844378173962,0.14687390071621564,0.09545085419299604,0.2841451386627753,0.2834811580103843,0.284060852525585,0.30695898642716457,0.2848776772777449,0.2835748788669262,59.71406725265353,59.723262677611885,59.7139525822408,59.5782053627469,59.70590464683076,59.71835978038485,79.35675515212937,79.29741846298244,79.3551621445752,78.06828640154437,79.43014372768526,79.31222917743474,0.0014677620665816613,0.0003055864979020894,0.0014691196023096324,0.0004961034053217746,0.0022579723310140474,0.0009039670511443919,0.0004927585473258055,0.0003132704161434644,0.000495237589027481,0.00273179777233592,0.000647749733516971,0.00040422018332867695,0.029495206391791613,0.018774681066760713,0.02927853539174774,0.1654686478849802,0.03906525603227353,0.0241286450003001,0.039182445324990274,0.024916288518523087,0.038701143669086974,0.1713971239963222,0.051579546772834196,0.03198158052259161,0.0,0.0,0.0,12.041714285714281,0.0,0.1,0.0,0.0,0.0,35.98,0.0,0.02
0.12483623208996734,0.04287999836582716,0.12671088575350917,0.050920439124421325,0.13931611581113787,0.09412638155422065,0.28218196903368425,0.2817418446083963,0.2819420505816137,0.30669327682224773,0.28266775200600697,0.2806839826871485,59.70104895913084,59.70713555359941,59.696169669148006,59.57877347872752,59.686787139573546,59.69133181628419,79.20504075615365,79.13029416744564,79.19402166190099,78.06713928039458,79.2486857153401,79.10458082448896,0.001225592024051984,0.0002682790016869296,0.00135911036076367,0.0004895084423802743,0.002038799719257105,0.0009157501942404366,0.0005499800442504165,0.0003848399233981213,0.0006252871840876446,0.0027203928016496935,0.0007996881349475123,0.0006217130362354259,0.032959130471304034,0.023092853144019272,0.0372632700652916,0.1628225580730311,0.04784205100356083,0.037009675083468856,0.04321775744521146,0.030309484732098647,0.04929868988821549,0.16924988865279184,0.06284122825503594,0.04868285553651406,0.0,2.0033333333333334,2.222,11.91005052264808,1.4,6.546666666666668,0.0,0.26,0.7,41.08,0.3,1.88
0.12249942090151114,0.04495786154246139,0.1256775276460672,0.0508010818672801,0.13567181451279178,0.09375923645188454,0.28054422500479925,0.2799738555810732,0.2796945105635529,0.3061614236591454,0.2796449605610166,0.275980403797961,59.687921583068594,59.68832951663918,59.67686180506898,59.57877515480961,59.66135316924581,59.65293593624259,79.05635067132407,78.95515118926728,79.01171907260097,78.06313528703704,79.01179403712932,78.79566728908681,0.001009182415760603,0.0002625030288983049,0.0012323866706590648,0.0004912444444812171,0.0020011732292243077,0.000933415433263726,0.0006145141903672402,0.0004955131147896539,0.0007572299954803938,0.0027249506346452347,0.001032951971592886,0.0009694411852236827,0.036634803790579845,0.029613443056140644,0.04526546179100523,0.16337257944103725,0.061572595429177916,0.057751821284906836,0.047940825900402474,0.03886841792442052,0.05894943496201906,0.169900073797762,0.08030239674186702,0.07404311981691482,0.0,3.195,3.0902857142857143,11.873573170731715,3.5669999999999997,6.909248196248194,0.0,0.6,1.06,40.84,1.0,6.72
0.12342665151038766,0.0459528976446723,0.12701817199098608,0.050687722590298946,0.1323042865507365,0.0937063322312247,0.2807259061840926,0.27892548455284233,0.2789087854351946,0.3051613068848747,0.27722262408179216,0.2708247733193065,59.67887360548584,59.676950909704104,59.6632049671784,59.57908948654083,59.65176963217449,59.61876415332648,79.05546681457547,78.84882588469598,78.96185797768484,78.0495692290823,78.83840597063401,78.52188265347976,0.0009020834945583222,0.00025982462668999945,0.0012005620173949148,0.0004940936379056987,0.0018024811534922628,0.000943182331725137,0.0006763185695858431,0.0005889980218071718,0.0008907891196595744,0.002743478189252616,0.0010753331065488194,0.0012655249862332022,0.04035953749125481,0.03494599455007775,0.05288294079645564,0.1656608875149467,0.06449633832306009,0.07589383827624627,0.052775712573653454,0.04603893906539968,0.06797625247988771,0.1715776337713159,0.08333081488022691,0.09445784925983852,0.36,2.92,3.806460317460318,11.903414634146337,2.6319999999999997,7.25853486709369,0.12,0.74,2.24,40.42,1.26,13.2
0.12589789840704652,0.04683708315090514,0.12845786189064096,0.05040988134519633,0.13243623033156265,0.0940036398801883,0.28527997348106227,0.2780992412355488,0.28344492750357875,0.30330889987850435,0.2778081386781127,0.2654095664500639,59.67512226120665,59.66509312674276,59.66440366146084,59.57866108220518,59.649089304194604,59.58720786634729,79.40179080264201,78.7659314549575,79.29198695740412,78.02718730843168,78.87162731287353,78.29890543753571,0.0009802100029305087,0.00026622864603600423,0.001177645719385493,0.000515285581146089,0.0017211199497804066,0.0009334029722768516,0.0007953113471441067,0.0007086174455829725,0.000937750744450737,0.0028904592891608374,0.001126063847628881,0.001558361642116014,0.04760386432839794,0.0422258678475388,0.055589158992677745,0.17297115846632605,0.0672861679839197,0.09370654248186464,0.06208829250759112,0.055599295863532065,0.07217358870783966,0.17844355900704462,0.0866509853672813,0.1137896435187376,0.0,3.32,3.2342222222222223,11.962707317073173,2.2386666666666666,7.882118865971974,0.0,0.4,1.48,40.52,1.1,19.28
0.12745722357426761,0.04744063033836276,0.12996545130271142,0.05029208773294614,0.13215429142765742,0.09375364471722207,0.2951550079366687,0.2778063405498628,0.29286190550820485,0.3015746935315288,0.2828062053000636,0.2629590953661954,59.6739900396366,59.65667786933507,59.660939154283476,59.580169644895186,59.653569540392475,59.56918700587521,80.18452430447624,78.71828183054043,80.05938369500876,78.01655248416986,79.24967751654168,78.26905437145606,0.0012955802796554442,0.00028426689803860185,0.001428028364427024,0.0005407483362903234,0.001622170524997585,0.000908246572922778,0.0010052299022847975,0.0008305447403018034,0.001167906168358995,0.0030470656333183455,0.001139634022568399,0.001768951303235941,0.059610940400973506,0.049720694611329934,0.06996692816499359,0.18223616331267287,0.0681475723002535,0.10540653900772869,0.07925322983791429,0.06433037847579477,0.09084096803005211,0.18817268252089167,0.08755867287836146,0.12415089013490771,0.0,4.05,4.137863636363636,11.80096779237023,1.955,7.8560699519593085,0.0,0.78,2.62,40.66,0.76,24.84
0.1271042682951375,0.04807077632504225,0.1287919642589028,0.05024322753708697,0.13075659276412496,0.09303759454577444,0.3146800651196363,0.2777034053924329,0.3130840277968463,0.30004885127240377,0.29849339192886926,0.2646836130693475,59.67333641600966,59.65107227344044,59.66383019090195,59.583604819043074,59.660993920489744,59.55698632377326,81.74838210032266,78.70504177850121,81.68333594313901,78.02428022544126,80.49279508428005,78.62241166328174,0.0019634877697766993,0.00031094615463956525,0.0019637852522292843,0.0005814893932920654,0.0018437492487853326,0.0009037687402001356,0.0014602092918753423,0.0009878029683505,0.0015720798602685585,0.0033029972285121504,0.0013596939098907107,0.002022701641326861,0.08717724560276413,0.058602770622203364,0.09375603189760591,0.19687453168362484,0.08065246702227402,0.12099018178331553,0.12234227533259516,0.07572962520197823,0.1288899993468099,0.20142056316748191,0.1065181146215918,0.13823210551387022,0.0,1.5466666666666666,3.6404588744588744,12.0,1.58,7.859328480703705,0.0,0.38,2.54,39.7,0.8,31.96
